220526,03:00:31.356,-13.179300369369
220526,04:00:32.508,-13.252974290852
220526,05:00:33.667,-13.225299319442
220526,06:00:34.817,-13.179300369369
220526,07:00:35.975,-13.179300369369
220526,08:00:37.132,-13.216119149114
220526,09:00:38.284,-13.252974290852
220526,10:00:39.438,-13.197705221209
220526,11:00:40.594,-13.197705221209
220526,12:00:41.750,-13.225299319442
220526,13:00:42.908,-13.26222400296
220526,14:00:44.055,-13.225299319442
220526,15:00:45.216,-13.197705221209
220526,16:00:46.370,-13.216119149114
220526,17:00:47.525,-13.188471489806
220526,18:00:48.682,-13.225299319442
220526,19:00:49.846,-13.271415533628
220526,20:00:50.997,-13.188471489806
220526,21:00:52.160,-13.225299319442
220526,22:00:53.321,-13.225299319442
220526,23:00:54.472,-13.252974290852
220527,00:00:55.629,-13.23454216751
220527,01:00:56.775,-13.271415533628
220527,02:00:57.926,-13.26222400296
220527,03:00:59.085,-13.243787306764
220527,04:01:00.231,-13.23454216751
220527,05:01:01.389,-13.206880862999
220527,06:01:02.548,-13.252974290852
220527,07:01:03.698,-13.243787306764
220527,08:01:04.850,-13.23454216751
220527,09:01:06.008,-13.252974290852
220527,09:55:29.145,-12.876708506384
220527,10:16:36.699,-13.188471489806
220527,10:34:09.743,-12.81284839181
220527,11:25:04.872,-13.160844280023
220527,11:58:46.456,-12.794571260254
220527,12:58:47.616,-12.658130079694
220527,13:58:48.774,-12.685391001704
220527,14:09:58.302,-13.059798865355
220527,15:09:59.461,-13.243787306764
220527,16:10:00.619,-13.26222400296
220527,17:10:01.779,-13.188471489806
220527,18:10:02.935,-13.216119149114
220527,19:10:04.085,-13.216119149114
220527,20:10:05.239,-13.23454216751
220527,21:10:06.394,-13.197705221209
220527,22:10:07.549,-13.26222400296
220527,23:10:08.706,-13.225299319442
220528,00:10:09.866,-13.252974290852
220528,01:10:11.024,-13.252974290852
220528,02:10:12.181,-13.188471489806
220528,03:10:13.332,-13.23454216751
220528,04:10:14.486,-13.26222400296
220528,05:10:15.649,-13.26222400296
220528,06:10:16.803,-13.197705221209
220528,07:10:17.961,-13.26222400296
220528,08:10:19.119,-13.252974290852
220528,08:28:05.164,-12.894965556698
220528,09:28:06.326,-12.685391001704
220528,10:28:07.482,-12.676341540014
220528,11:28:08.635,-12.694502177527
220528,12:28:09.791,-12.712671506166
220528,13:28:10.944,-12.739971639086
220528,14:28:12.105,-12.72178923397
220528,14:31:40.110,-13.032266387083
220528,15:31:41.268,-13.26222400296
220528,16:31:42.425,-13.197705221209
220528,17:31:43.580,-13.216119149114
220528,18:31:44.730,-13.197705221209
220528,19:31:45.884,-13.216119149114
220528,20:31:47.038,-13.170071185455
220528,21:31:48.194,-13.225299319442
220528,22:31:49.343,-13.23454216751
220528,23:31:50.505,-13.243787306764
220529,00:31:51.661,-13.252974290852
220529,01:31:52.814,-13.23454216751
220529,02:31:53.975,-13.197705221209
220529,03:31:55.128,-13.206880862999
220529,04:31:56.280,-13.252974290852
220529,05:31:57.439,-13.206880862999
220529,06:31:58.598,-13.225299319442
220529,07:31:59.752,-13.216119149114
220529,08:14:27.863,-12.803708722183
220529,09:14:29.024,-12.694502177527
220529,10:14:30.182,-12.66723471889
220529,11:14:31.340,-12.685391001704
220529,12:14:32.495,-12.676341540014
220529,13:14:33.652,-12.66723471889
220529,14:14:34.813,-12.703615540402
220529,14:36:14.864,-13.068940749062
220529,15:36:16.020,-13.206880862999
220529,16:36:17.172,-13.216119149114
220529,17:36:18.330,-13.23454216751
220529,18:36:19.483,-13.26222400296
220529,19:36:20.637,-13.26222400296
220529,20:36:21.794,-13.206880862999
220529,21:36:22.948,-13.252974290852
220529,22:36:24.100,-13.28066982587
220529,23:36:25.255,-13.26222400296
220530,00:36:26.409,-13.197705221209
220530,01:36:27.570,-13.252974290852
220530,02:36:28.720,-13.26222400296
220530,03:36:29.878,-13.225299319442
220530,04:36:31.034,-13.23454216751
220530,05:36:32.188,-13.252974290852
220530,06:36:33.350,-13.243787306764
220530,07:36:34.504,-13.225299319442
220530,08:36:35.657,-13.243787306764
220530,09:36:36.811,-13.243787306764
220530,10:36:37.964,-13.206880862999
220530,11:36:39.118,-13.216119149114
220530,12:36:40.276,-13.225299319442
220530,13:36:41.427,-13.23454216751
220530,14:36:42.586,-13.216119149114
220530,15:36:43.738,-13.216119149114
220530,16:36:44.886,-13.216119149114
220530,17:36:46.040,-13.225299319442
220530,18:36:47.194,-13.271415533628
220530,19:36:48.351,-13.188471489806
220530,20:36:49.505,-13.197705221209
220530,21:36:50.656,-13.206880862999
220530,22:36:51.814,-13.243787306764
220530,23:36:52.966,-13.225299319442
220531,00:36:54.122,-13.216119149114
220531,01:36:55.279,-13.26222400296
220531,02:36:56.429,-13.243787306764
220531,03:36:57.596,-13.197705221209
220531,04:36:58.747,-13.243787306764
220531,05:36:59.909,-13.216119149114
220531,06:37:01.064,-13.206880862999
220531,07:37:02.221,-13.26222400296
220531,08:37:03.377,-13.252974290852
220531,09:37:04.530,-13.23454216751
220531,10:37:05.687,-13.26222400296
220531,11:37:06.841,-13.216119149114
220531,12:37:07.998,-13.225299319442
220531,13:37:09.152,-13.243787306764
220531,14:37:10.307,-13.252974290852
220531,15:37:11.462,-13.225299319442
220531,16:37:12.611,-13.26222400296
220531,17:37:13.774,-13.216119149114
220531,18:37:14.924,-13.23454216751
220531,19:37:16.074,-13.225299319442
220531,20:37:17.231,-13.188471489806
220531,21:37:18.387,-13.216119149114
220531,22:37:19.540,-13.225299319442
220531,23:37:20.692,-13.206880862999
220601,00:37:21.847,-13.225299319442
220601,01:37:23.006,-13.225299319442
220601,02:37:24.161,-13.23454216751
220601,03:37:25.317,-13.225299319442
220601,04:37:26.475,-13.197705221209
220601,05:37:27.630,-13.26222400296
220601,06:37:28.773,-13.28066982587
220601,07:37:29.928,-13.216119149114
220601,08:37:31.087,-13.23454216751
220601,09:37:32.235,-13.206880862999
220601,10:00:23.792,-12.81284839181
220601,10:37:20.390,-13.114864316709
220601,10:45:01.915,-12.776362638547
220601,10:50:33.426,-13.105711224866
220601,10:51:57.933,-12.803708722183
220601,10:56:11.446,-13.142457566805
220601,11:00:11.958,-12.831074588631
220601,11:04:51.469,-13.142457566805
220601,11:18:11.004,-12.840220877315
220601,11:23:23.020,-13.188471489806
220601,11:28:35.034,-12.867553377666
220601,12:04:20.127,-13.179300369369
220601,13:04:21.280,-13.216119149114
220601,14:04:22.434,-13.26222400296
220601,15:04:23.585,-13.243787306764
220601,16:04:24.746,-13.225299319442
220601,17:04:25.900,-13.26222400296
220601,18:04:27.059,-13.225299319442
220601,19:04:28.215,-13.225299319442
220601,20:04:29.367,-13.243787306764
220601,21:04:30.524,-13.216119149114
220601,22:04:31.680,-13.26222400296
220601,23:04:32.838,-13.225299319442
220602,00:04:34.001,-13.197705221209
220602,01:04:35.163,-13.243787306764
220602,02:04:36.319,-13.23454216751
220602,03:04:37.474,-13.206880862999
220602,04:04:38.628,-13.206880862999
220602,05:04:39.785,-13.243787306764
220602,06:04:40.937,-13.225299319442
220602,07:04:42.098,-13.225299319442
220602,08:04:43.253,-13.206880862999
220602,09:04:44.411,-13.243787306764
220602,10:04:45.567,-13.206880862999
220602,11:04:46.723,-13.243787306764
220602,12:04:47.882,-13.197705221209
220602,13:04:49.032,-13.271415533628
220602,14:04:50.190,-13.289926418435
220602,15:04:51.348,-13.206880862999
220602,16:04:52.503,-13.26222400296
220602,17:04:53.656,-13.243787306764
220602,18:04:54.809,-13.23454216751
220602,19:04:55.969,-13.28066982587
220602,20:04:57.125,-13.252974290852
220602,21:04:58.276,-13.225299319442
220602,22:04:59.439,-13.271415533628
220602,23:05:00.595,-13.243787306764
220603,00:05:01.743,-13.206880862999
220603,01:05:02.897,-13.197705221209
220603,02:05:04.054,-13.225299319442
220603,03:05:05.203,-13.28066982587
220603,04:05:06.355,-13.252974290852
220603,05:05:07.512,-13.225299319442
220603,06:05:08.674,-13.216119149114
220603,07:05:09.825,-13.23454216751
220603,08:05:10.983,-13.197705221209
220603,09:00:00.126,-12.840220877315
220603,10:00:01.279,-12.676341540014
220603,11:00:02.435,-12.72178923397
220603,12:00:03.592,-12.676341540014
220603,13:00:04.740,-12.730849539524
220603,14:00:05.901,-12.694502177527
220603,15:00:07.053,-12.66723471889
220603,15:38:15.157,-13.059798865355
220603,16:38:16.313,-12.858460284542
220603,16:39:21.315,-13.197705221209
220603,16:42:49.325,-12.885865856716
220603,16:43:21.826,-13.216119149114
220603,17:43:22.983,-13.225299319442
220603,18:43:24.137,-13.206880862999
220603,19:43:25.298,-13.206880862999
220603,20:43:26.450,-13.243787306764
220603,21:43:27.613,-13.225299319442
220603,22:43:28.765,-13.197705221209
220603,23:43:29.915,-13.225299319442
220604,00:43:31.079,-13.216119149114
220604,01:43:32.237,-13.252974290852
220604,02:43:33.392,-13.271415533628
220604,03:43:34.547,-13.23454216751
220604,04:43:35.701,-13.206880862999
220604,05:43:36.853,-13.197705221209
220604,06:43:38.008,-13.225299319442
220604,07:43:39.158,-13.225299319442
220604,08:43:40.316,-13.26222400296
220604,09:43:41.478,-13.252974290852
220604,10:43:42.632,-13.206880862999
220604,11:43:43.784,-13.23454216751
220604,12:43:44.941,-13.28066982587
220604,13:43:46.092,-13.216119149114
220604,14:43:47.249,-13.225299319442
220604,15:43:48.402,-13.23454216751
220604,16:43:49.558,-13.225299319442
220604,17:43:50.710,-13.26222400296
220604,18:43:51.863,-13.271415533628
220604,19:43:53.017,-13.26222400296
220604,20:43:54.172,-13.188471489806
220604,21:43:55.317,-13.216119149114
220604,22:43:56.474,-13.206880862999
220604,23:43:57.631,-13.252974290852
220605,00:43:58.781,-13.243787306764
220605,01:43:59.941,-13.252974290852
220605,02:44:01.094,-13.216119149114
220605,03:44:02.248,-13.206880862999
220605,04:44:03.409,-13.26222400296
220605,05:44:04.561,-13.216119149114
220605,06:37:55.205,-12.867553377666
220605,07:37:56.362,-12.712671506166
220605,08:15:38.458,-13.059798865355
220605,09:15:39.610,-13.252974290852
220605,10:15:40.762,-13.252974290852
220605,11:15:41.914,-13.225299319442
220605,12:00:26.536,-12.867553377666
220605,13:00:27.694,-12.676341540014
220605,14:00:28.842,-12.694502177527
220605,14:56:42.487,-13.023133432177
220605,15:56:43.640,-13.23454216751
220605,16:42:39.754,-12.885865856716
220605,17:42:40.917,-12.658130079694
220605,18:41:56.567,-12.99562781534
220605,19:41:57.724,-13.216119149114
220605,20:41:58.875,-13.243787306764
220605,21:42:00.026,-13.23454216751
220605,22:42:01.180,-13.26222400296
220605,23:42:02.336,-13.216119149114
220606,00:42:03.489,-13.26222400296
220606,01:42:04.649,-13.243787306764
220606,02:42:05.795,-13.23454216751
220606,03:42:06.954,-13.216119149114
220606,04:42:08.111,-13.26222400296
220606,05:42:09.264,-13.225299319442
220606,06:42:10.427,-13.23454216751
220606,07:42:11.580,-13.243787306764
220606,08:42:12.739,-13.23454216751
220606,09:42:13.888,-13.271415533628
220606,10:42:15.049,-13.252974290852
220606,11:42:16.197,-13.28066982587
220606,12:42:17.345,-13.216119149114
220606,13:42:18.496,-13.23454216751
220606,14:42:19.647,-13.225299319442
220606,15:42:20.795,-13.197705221209
220606,16:42:21.952,-13.225299319442
220606,17:42:23.109,-13.216119149114
220606,18:42:24.257,-13.206880862999
220606,19:42:25.419,-13.26222400296
220606,20:42:26.576,-13.26222400296
220606,21:42:27.728,-13.216119149114
220606,22:42:28.881,-13.252974290852
220606,23:42:30.035,-13.29912479003
220607,00:42:31.194,-13.23454216751
220607,01:42:32.347,-13.197705221209
220607,02:42:33.504,-13.23454216751
220607,03:42:34.662,-13.26222400296
220607,04:42:35.818,-13.206880862999
220607,05:42:36.974,-13.289926418435
220607,06:42:38.130,-13.271415533628
220607,07:42:39.281,-13.243787306764
220607,08:42:40.430,-13.23454216751
220607,09:42:41.589,-13.252974290852
220607,10:42:42.745,-13.216119149114
220607,11:42:43.897,-13.225299319442
220607,12:13:10.474,-12.904127340969
220607,12:13:36.476,-13.23454216751
220607,12:17:43.489,-12.894965556698
220607,12:18:09.489,-13.197705221209
220607,12:21:04.996,-12.885865856716
220607,12:22:29.501,-13.197705221209
220607,12:30:24.020,-12.894965556698
220607,12:36:21.536,-13.206880862999
220607,13:36:22.693,-13.243787306764
220607,14:36:23.846,-13.216119149114
220607,15:36:25.001,-13.23454216751
220607,16:36:26.167,-13.216119149114
220607,17:36:27.325,-13.23454216751
220607,18:36:28.471,-13.188471489806
220607,19:36:29.631,-13.188471489806
220607,20:36:30.790,-13.225299319442
220607,21:36:31.952,-13.26222400296
220607,22:36:33.111,-13.197705221209
220607,23:36:34.264,-13.170071185455
220608,00:36:35.425,-13.271415533628
220608,01:36:36.578,-13.170071185455
220608,02:36:37.738,-13.243787306764
220608,03:36:38.891,-13.225299319442
220608,04:36:40.044,-13.216119149114
220608,05:36:41.194,-13.206880862999
220608,06:36:42.339,-13.243787306764
220608,07:36:43.493,-13.216119149114
220608,08:36:44.650,-13.216119149114
220608,09:36:45.798,-13.252974290852
220608,10:36:46.948,-13.197705221209
220608,11:36:48.105,-13.188471489806
220608,12:36:49.257,-13.197705221209
220608,13:36:50.410,-13.179300369369
220608,14:36:51.570,-13.23454216751
220608,15:36:52.723,-13.206880862999
220608,16:36:53.875,-13.179300369369
220608,17:36:55.031,-13.252974290852
