2022-06-23 19:31:53,1.444134
2022-06-23 19:46:56,1.443524
2022-06-23 20:02:00,1.44383
2022-06-23 20:17:03,1.44322
2022-06-23 20:32:07,1.444134
2022-06-23 20:47:10,1.444134
2022-06-23 21:02:14,1.44444
2022-06-23 21:17:17,1.444134
2022-06-23 21:32:21,1.44444
2022-06-23 21:47:24,1.44383
2022-06-23 22:02:28,1.44322
2022-06-23 22:17:31,1.44383
2022-06-23 22:32:35,1.44383
2022-06-23 22:47:39,1.444134
2022-06-23 23:02:42,1.44322
2022-06-23 23:17:46,1.443524
2022-06-23 23:32:49,1.44322
2022-06-23 23:47:53,1.442914
2022-06-24 00:02:56,1.443524
2022-06-24 00:18:00,1.444134
2022-06-24 00:33:03,1.44505
2022-06-24 00:48:07,1.444134
2022-06-24 01:03:10,1.44383
2022-06-24 01:18:14,1.444744
2022-06-24 01:33:17,1.444134
2022-06-24 01:48:21,1.44383
2022-06-24 02:03:25,1.44444
2022-06-24 02:18:28,1.44444
2022-06-24 02:33:32,1.444134
2022-06-24 02:48:35,1.44322
2022-06-24 03:03:39,1.444134
2022-06-24 03:18:42,1.444744
2022-06-24 03:33:46,1.443524
2022-06-24 03:48:49,1.444134
2022-06-24 04:03:53,1.444134
2022-06-24 04:18:56,1.443524
2022-06-24 04:34:00,1.443524
2022-06-24 04:49:03,1.44444
2022-06-24 05:04:07,1.44383
2022-06-24 05:19:11,1.443524
2022-06-24 05:34:14,1.443524
2022-06-24 05:49:18,1.443524
2022-06-24 06:04:21,1.44322
2022-06-24 06:19:25,1.44322
2022-06-24 06:34:28,1.44322
2022-06-24 06:49:32,1.44383
2022-06-24 07:04:35,1.444134
2022-06-24 07:19:39,1.44322
2022-06-24 07:34:42,1.443524
2022-06-24 07:49:46,1.44322
2022-06-24 08:04:49,1.44383
2022-06-24 08:19:53,1.442914
2022-06-24 08:34:57,1.443524
2022-06-24 08:50:00,1.443524
2022-06-24 09:05:04,1.44383
2022-06-24 09:20:07,1.44383
2022-06-24 09:35:11,1.443524
2022-06-24 09:50:14,1.44383
2022-06-24 10:05:18,1.443524
2022-06-24 10:20:21,1.44383
2022-06-24 10:35:25,1.444134
2022-06-24 10:50:28,1.443524
2022-06-24 11:05:32,1.44322
2022-06-24 11:20:35,1.44322
2022-06-24 11:35:39,1.44383
2022-06-24 11:50:43,1.44383
2022-06-24 12:05:46,1.443524
2022-06-24 12:20:50,1.44383
2022-06-24 12:35:53,1.443524
2022-06-24 12:50:57,1.444134
2022-06-24 13:06:00,1.44383
2022-06-24 13:21:04,1.44383
2022-06-24 13:36:07,1.44383
2022-06-24 13:51:11,1.443524
2022-06-24 14:06:14,1.443524
2022-06-24 14:21:18,1.444744
2022-06-24 14:36:21,1.443524
2022-06-24 14:51:25,1.443524
2022-06-24 15:06:29,1.44383
2022-06-24 15:21:32,1.444134
2022-06-24 15:36:36,1.444134
2022-06-24 15:51:39,1.44322
2022-06-24 16:06:43,1.44383
2022-06-24 16:21:46,1.44322
2022-06-24 16:36:50,1.44383
2022-06-24 16:51:53,1.44322
2022-06-24 17:06:57,1.44322
2022-06-24 17:22:00,1.44444
2022-06-24 17:37:04,1.44322
2022-06-24 17:52:07,1.443524
