2021-08-30 15:32:52,95.550415039062
2021-08-30 15:32:54,34.235736846924
2021-08-30 15:32:57,0.10883390158415
2021-08-31 10:22:36,39.415500640869
2021-08-31 10:22:38,121.46566772461
2021-08-31 10:22:41,217.81742858887
2021-08-31 10:22:43,277.23568725586
2021-08-31 10:22:46,394.00543212891
2021-08-31 10:22:48,399.63461303711
2021-08-31 11:23:11,399.99765014648
2021-08-31 12:23:26,399.99978637695
2021-08-31 13:23:42,399.99938964844
2021-08-31 14:24:02,400.00119018555
2021-08-31 15:24:17,400.0012512207
2021-08-31 16:24:40,399.99774169922
2021-08-31 17:24:55,399.9997253418
2021-08-31 18:25:10,400.00247192383
2021-08-31 19:25:28,399.99905395508
2021-08-31 20:25:43,400.0022277832
2021-08-31 21:25:58,400.00140380859
2021-08-31 22:26:16,400.00088500977
2021-08-31 23:26:34,399.99829101562
2021-09-01 00:26:49,400.00128173828
2021-09-01 01:27:04,399.99807739258
2021-09-01 02:27:20,399.99835205078
2021-09-01 03:27:35,399.99822998047
2021-09-01 04:27:50,400.00073242188
2021-09-01 05:28:06,399.99807739258
2021-09-01 06:28:20,400.00033569336
2021-09-01 07:28:36,399.99826049805
2021-09-01 08:28:54,400.00079345703
2021-09-01 09:29:11,399.99975585938
2021-09-01 10:29:27,399.99938964844
2021-09-01 11:29:42,400.0007019043
2021-09-01 12:29:57,399.99862670898
2021-09-01 13:30:13,399.99661254883
2021-09-01 14:30:28,399.99594116211
2021-09-01 15:30:43,400.00106811523
2021-09-01 16:30:59,400.00006103516
2021-09-01 17:31:14,399.99960327148
2021-09-01 17:55:42,388.62008666992
2021-09-01 17:55:45,360.09213256836
2021-09-01 18:56:00,360.00033569336
2021-09-01 19:56:15,359.99835205078
2021-09-01 20:56:33,360.00051879883
2021-09-01 21:56:51,360.00115966797
2021-09-01 22:57:05,360.00064086914
2021-09-01 23:57:24,360.00277709961
2021-09-02 00:57:39,360.00103759766
2021-09-02 01:57:56,359.99920654297
2021-09-02 02:58:12,360.00088500977
2021-09-02 03:58:32,360.00250244141
2021-09-02 04:58:51,359.99969482422
2021-09-02 05:59:05,359.99728393555
2021-09-02 06:59:20,359.99945068359
2021-09-02 07:59:36,360.00054931641
2021-09-02 08:59:51,359.99847412109
2021-09-02 09:44:33,399.94473266602
2021-09-02 10:44:48,399.99996948242
2021-09-02 11:45:04,399.99884033203
2021-09-02 12:45:18,399.99954223633
2021-09-02 13:45:33,399.99932861328
2021-09-02 14:45:49,399.9997253418
2021-09-02 15:46:04,399.99942016602
2021-09-02 16:46:19,399.99871826172
2021-09-02 17:46:35,399.99826049805
2021-09-02 18:28:25,327.49380493164
2021-09-02 18:28:27,320.09780883789
2021-09-02 19:29:34,320.00015258789
2021-09-02 20:29:48,319.99822998047
2021-09-02 21:30:04,320.0009765625
2021-09-02 22:30:19,320.00134277344
2021-09-02 23:30:37,320.00009155273
2021-09-03 00:30:53,319.99856567383
2021-09-03 01:31:10,320.00045776367
2021-09-03 02:31:28,320.00064086914
2021-09-03 03:31:43,319.99856567383
2021-09-03 04:32:01,320.00018310547
2021-09-03 05:32:16,320.00234985352
2021-09-03 06:32:34,320.00231933594
2021-09-03 07:32:49,319.9990234375
2021-09-03 08:33:07,319.99890136719
2021-09-03 09:33:22,319.9997253418
2021-09-03 09:49:39,382.83554077148
2021-09-03 09:49:42,399.90390014648
2021-09-03 10:50:07,400.00210571289
2021-09-03 11:50:25,400.00091552734
2021-09-03 12:50:40,400.00256347656
2021-09-03 13:50:57,399.99954223633
2021-09-03 14:51:13,399.9990234375
2021-09-03 15:51:28,399.99868774414
2021-09-03 16:51:43,399.99893188477
2021-09-03 17:52:02,400.00033569336
2021-09-03 18:27:33,311.93960571289
2021-09-03 18:27:35,300.12075805664
2021-09-03 19:27:57,299.99911499023
2021-09-03 20:28:13,299.99862670898
2021-09-03 21:28:28,299.99862670898
2021-09-03 22:28:43,299.99978637695
2021-09-03 23:28:59,299.99966430664
2021-09-04 00:29:17,299.99938964844
2021-09-04 01:29:31,299.99978637695
2021-09-04 02:29:47,299.99884033203
2021-09-04 03:30:05,299.99908447266
2021-09-04 04:30:21,299.99691772461
2021-09-04 05:30:41,300.00137329102
2021-09-04 06:30:56,300.00054931641
2021-09-04 07:31:12,300.00015258789
2021-09-04 08:31:27,300.00045776367
2021-09-04 09:15:08,260.03561401367
2021-09-04 10:15:25,259.9992980957
2021-09-04 11:15:40,260.00109863281
2021-09-04 12:15:56,259.99914550781
2021-09-04 13:16:11,260.00189208984
2021-09-04 14:16:26,259.99966430664
2021-09-04 15:16:42,260.00238037109
2021-09-04 16:16:57,260.0026550293
2021-09-04 17:17:12,260.0007019043
2021-09-04 18:17:28,260.00231933594
2021-09-04 19:17:43,260.00006103516
2021-09-04 20:17:58,260.00177001953
2021-09-04 20:43:40,239.97441101074
2021-09-04 21:43:55,240.00004577637
2021-09-04 22:44:10,239.99839782715
